model_year,division,carline,eng_displ,cylinders,mpg,aspiration,trans,gears,lockup_torque_converter,drive_sys,fuel_type,intake_valves_per_cyl,exhaust_valves_per_cyl,car_class
2016,dodge,Viper SRT,8.4,10,18.915,Naturally_Aspirated,M,6,0,R,GP,1,1,two_seaters
2015,"ferrari_north_america,_inc.",458 Italia,4.5,8,18.3593,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2015,"ferrari_north_america,_inc.",458 Italia,4.5,8,18.6649,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2017,"ferrari_north_america,_inc.",488 gtb,3.9,8,22.866,Turbocharged,AM,7,0,R,GPR,2,2,two_seaters
2017,"ferrari_north_america,_inc.",488 gtb,3.9,8,23.1248,Turbocharged,AM,7,0,R,GPR,2,2,two_seaters
2016,"ferrari_north_america,_inc.",488 GTB,3.9,8,22.8629,Turbocharged,AM,7,0,R,GPR,2,2,two_seaters
2016,"ferrari_north_america,_inc.",488 GTB,3.9,8,23.1232,Turbocharged,AM,7,0,R,GPR,2,2,two_seaters
2018,"ferrari_north_america,_inc.",812 Superfast,6.5,12,16.9418,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2015,"ferrari_north_america,_inc.",California T,3.9,8,23.5286,Turbocharged,AM,7,0,R,GPR,2,2,minicompact_cars
2015,"ferrari_north_america,_inc.",California T,3.9,8,24.0347,Turbocharged,AM,7,0,R,GPR,2,2,minicompact_cars
2017,"ferrari_north_america,_inc.",California T,3.9,8,23.5433,Turbocharged,AM,7,0,R,GPR,2,2,minicompact_cars
2017,"ferrari_north_america,_inc.",California T,3.9,8,24.047,Turbocharged,AM,7,0,R,GPR,2,2,minicompact_cars
2015,"ferrari_north_america,_inc.",F12,6.3,12,16.7215,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2015,"ferrari_north_america,_inc.",F12,6.3,12,17.0002,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2017,"ferrari_north_america,_inc.",F12 Berlinetta,6.3,12,16.7215,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2017,"ferrari_north_america,_inc.",F12 Berlinetta,6.3,12,17.0002,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2016,"ferrari_north_america,_inc.",F12 tdf,6.3,12,15.7502,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2016,"ferrari_north_america,_inc.",F12 tdf,6.3,12,17.2283,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2017,"ferrari_north_america,_inc.",F12 tdf,6.3,12,15.7502,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2017,"ferrari_north_america,_inc.",F12 tdf,6.3,12,16.0763,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2016,"ferrari_north_america,_inc.",F60 America,6.3,12,15.9811,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2016,"ferrari_north_america,_inc.",F60 America,6.3,12,16.7727,Naturally_Aspirated,AM,7,0,R,GPR,2,2,two_seaters
2015,"ferrari_north_america,_inc.",FF,6.3,12,16.2512,Naturally_Aspirated,AM,7,0,P,GPR,2,2,midsize_cars
2015,"ferrari_north_america,_inc.",FF,6.3,12,16.5736,Naturally_Aspirated,AM,7,0,P,GPR,2,2,midsize_cars
2017,"ferrari_north_america,_inc.",GTC4Lusso,6.3,12,16.97,Naturally_Aspirated,AM,7,0,P,GPR,2,2,minicompact_cars
2018,"ferrari_north_america,_inc.",GTC4Lusso T,3.9,8,21.8448,Turbocharged,AM,7,0,R,GPR,2,2,minicompact_cars
2017,"ferrari_north_america,_inc.",LaFerrari Aperta,6.3,12,16.4907,Naturally_Aspirated,AM,7,0,P,GPR,2,2,two_seaters
2017,fiat,124 Spider,1.4,4,39.5901,Turbocharged,A,6,1,R,GP,2,2,two_seaters
2017,fiat,124 Spider,1.4,4,40.2141,Turbocharged,M,6,0,R,GP,2,2,two_seaters
2015,fiat,500,1.4,4,36.4714,Turbocharged,A,6,1,F,GP,2,2,minicompact_cars
2015,fiat,500,1.4,4,40.022,Naturally_Aspirated,A,6,1,F,GP,2,2,minicompact_cars
2015,fiat,500,1.4,4,40.4989,Turbocharged,M,5,0,F,GP,2,2,minicompact_cars
2015,fiat,500,1.4,4,46.2571,Naturally_Aspirated,M,5,0,F,GP,2,2,minicompact_cars
2016,fiat,500,1.4,4,40.4989,Turbocharged,M,5,0,F,GP,2,2,minicompact_cars
2016,fiat,500,1.4,4,46.403,Naturally_Aspirated,M,5,0,F,GP,2,2,minicompact_cars
2017,fiat,500,1.4,4,36.4714,Turbocharged,A,6,1,F,GP,2,2,minicompact_cars
2017,fiat,500,1.4,4,40.022,Naturally_Aspirated,A,6,1,F,GP,2,2,minicompact_cars
2017,fiat,500,1.4,4,40.4989,Turbocharged,M,5,0,F,GP,2,2,minicompact_cars
2017,fiat,500,1.4,4,46.4327,Naturally_Aspirated,M,5,0,F,GP,2,2,minicompact_cars
2016,fiat,500 Abarth,1.4,4,36.4714,Turbocharged,A,6,1,F,GP,2,2,minicompact_cars
2015,fiat,500L,1.4,4,33.1552,Turbocharged,A,6,1,F,GP,2,2,small_station_wagons
2015,fiat,500L,1.4,4,35.8795,Turbocharged,AM,6,1,F,GP,2,2,small_station_wagons
2015,fiat,500L,1.4,4,37.7104,Turbocharged,M,6,0,F,GP,2,2,small_station_wagons
2016,fiat,500L,1.4,4,37.7104,Turbocharged,M,6,0,F,GP,2,2,small_station_wagons
2017,fiat,500L,1.4,4,33.1552,Turbocharged,A,6,1,F,GP,2,2,small_station_wagons
2016,fiat,500X,2.4,4,33.4779,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2016,fiat,500X,1.4,4,37.529,Turbocharged,M,6,0,F,GP,2,2,small_suv_2wd
2017,fiat,500X,2.4,4,33.4779,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2017,fiat,500X,1.4,4,37.529,Turbocharged,M,6,0,F,GP,2,2,small_suv_2wd
2018,fiat,500X,2.4,4,33.294,Naturally_Aspirated,A,9,1,F,G,2,2,small_suv_2wd
2016,fiat,500X AWD,2.4,4,32.2297,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2017,fiat,500X AWD,2.4,4,32.2297,Naturally_Aspirated,A,9,1,A,G,2,2,small_suv_4wd
2015,ford,C-MAX Hybrid FWD,2,4,54.9862,Naturally_Aspirated,CVT,1,0,F,G,2,2,large_cars
2017,ford,C-MAX Hybrid FWD,2,4,57.2225,Naturally_Aspirated,CVT,1,0,F,G,2,2,large_cars
2018,ford,ECOSPORT AWD,2,4,34.2684,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2018,ford,ECOSPORT FWD,1,3,40.3344,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,EDGE AWD,2,4,30.006,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2015,ford,EDGE AWD,2.7,6,25.7332,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2015,ford,EDGE AWD,3.5,6,25.7983,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2016,ford,EDGE AWD,2,4,29.9713,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2016,ford,EDGE AWD,2.7,6,25.7513,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2016,ford,EDGE AWD,3.5,6,25.8034,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2017,ford,EDGE AWD,2,4,29.6971,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,ford,EDGE AWD,2.7,6,25.4228,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,ford,EDGE AWD,3.5,6,25.2405,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2018,ford,EDGE AWD,2,4,29.6884,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2018,ford,EDGE AWD,2.7,6,25.4751,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2018,ford,EDGE AWD,3.5,6,24.7045,Naturally_Aspirated,SA,6,1,A,G,2,2,small_suv_4wd
2015,ford,EDGE FWD,2,4,31.3984,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,EDGE FWD,2,4,31.5932,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,EDGE FWD,2.7,6,27.9255,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,EDGE FWD,3.5,6,27.0401,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2016,ford,EDGE FWD,3.5,6,26.7474,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,ford,EDGE FWD,2,4,31.2682,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,ford,EDGE FWD,2,4,33.093,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,ford,EDGE FWD,3.5,6,26.6174,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2018,ford,EDGE FWD,2,4,31.5676,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,ESCAPE AWD,1.6,4,32.8874,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2015,ford,ESCAPE AWD,2,4,30.7142,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2016,ford,ESCAPE AWD,1.6,4,32.9383,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2016,ford,ESCAPE AWD,2,4,30.8919,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,ford,ESCAPE AWD,1.5,4,32.377,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2017,ford,ESCAPE AWD,2,4,30.3941,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2018,ford,ESCAPE AWD,1.5,4,32.5415,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2018,ford,ESCAPE AWD,2,4,30.2774,Turbocharged,SA,6,1,A,G,2,2,small_suv_4wd
2015,ford,ESCAPE FWD,1.6,4,34.3663,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,ESCAPE FWD,2,4,32.2717,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,ESCAPE FWD,2.5,4,32.73,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2016,ford,ESCAPE FWD,1.6,4,35.1626,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2016,ford,ESCAPE FWD,2,4,32.287,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2016,ford,ESCAPE FWD,2.5,4,32.9256,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2017,ford,ESCAPE FWD,1.5,4,34.656,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,ford,ESCAPE FWD,2,4,33.093,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2017,ford,ESCAPE FWD,2.5,4,31.9863,Naturally_Aspirated,SA,6,1,F,G,2,2,small_suv_2wd
2018,ford,ESCAPE FWD,2,4,31.6089,Turbocharged,SA,6,1,F,G,2,2,small_suv_2wd
2015,ford,Expedition 2WD,3.5,6,23.3561,Turbocharged,SA,6,1,R,G,2,2,standard_suv_2wd
2017,ford,Expedition 2WD,3.5,6,22.6236,Turbocharged,SA,6,1,R,G,2,2,standard_suv_2wd
2018,ford,Expedition 2WD,3.5,6,25.9153,Turbocharged,SA,10,1,R,G,2,2,standard_suv_2wd
2015,ford,Expedition 4WD,3.5,6,21.3023,Turbocharged,SA,6,1,P,G,2,2,standard_suv_4wd
2016,ford,Expedition 4WD,3.5,6,21.2882,Turbocharged,SA,6,1,P,G,2,2,standard_suv_4wd
2017,ford,Expedition 4WD,3.5,6,21.2798,Turbocharged,SA,6,1,P,G,2,2,standard_suv_4wd
2018,ford,Expedition 4WD,3.5,6,24.8097,Turbocharged,SA,10,1,P,G,2,2,standard_suv_4wd
2015,ford,Expedition EL 2WD,3.5,6,21.8021,Turbocharged,SA,6,1,R,G,2,2,standard_suv_2wd
2016,ford,Expedition EL 2WD,3.5,6,21.7078,Turbocharged,SA,6,1,R,G,2,2,standard_suv_2wd
2017,ford,Expedition EL 2WD,3.5,6,21.3196,Turbocharged,SA,6,1,R,G,2,2,standard_suv_2wd
2015,ford,Expedition EL 4WD,3.5,6,21.0442,Turbocharged,SA,6,1,P,G,2,2,standard_suv_4wd
2016,ford,Expedition EL 4WD,3.5,6,21.0349,Turbocharged,SA,6,1,P,G,2,2,standard_suv_4wd
2017,ford,Expedition EL 4WD,3.5,6,21.0228,Turbocharged,SA,6,1,P,G,2,2,standard_suv_4wd
2018,ford,Expedition MAX 2WD,3.5,6,25.9153,Turbocharged,SA,10,1,R,G,2,2,standard_suv_2wd
2018,ford,Expedition MAX 4WD,3.5,6,23.6761,Turbocharged,SA,10,1,P,G,2,2,standard_suv_4wd
2015,ford,EXPLORER AWD,3.5,6,23.6869,Turbocharged,SA,6,1,A,G,2,2,standard_suv_4wd
2015,ford,EXPLORER AWD,3.5,6,24.4531,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2016,ford,EXPLORER AWD,2.3,4,27.0543,Turbocharged,SA,6,1,A,G,2,2,standard_suv_4wd
2016,ford,EXPLORER AWD,3.5,6,23.7062,Turbocharged,SA,6,1,A,G,2,2,standard_suv_4wd
2016,ford,EXPLORER AWD,3.5,6,24.1401,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2017,ford,EXPLORER AWD,2.3,4,26.9657,Turbocharged,SA,6,1,A,G,2,2,standard_suv_4wd
2017,ford,EXPLORER AWD,3.5,6,23.7157,Turbocharged,SA,6,1,A,G,2,2,standard_suv_4wd
2017,ford,EXPLORER AWD,3.5,6,24.1401,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2018,ford,EXPLORER AWD,2.3,4,27.002,Turbocharged,SA,6,1,A,G,2,2,standard_suv_4wd
2018,ford,EXPLORER AWD,3.5,6,23.6555,Turbocharged,SA,6,1,A,G,2,2,standard_suv_4wd
2018,ford,EXPLORER AWD,3.5,6,23.9692,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2015,ford,EXPLORER FFV 2WD,3.5,6,25.6055,Naturally_Aspirated,SA,6,1,F,G,2,2,standard_suv_2wd
2016,ford,EXPLORER FFV 2WD,3.5,6,25.4694,Naturally_Aspirated,SA,6,1,F,G,2,2,standard_suv_2wd
2017,ford,EXPLORER FFV 2WD,3.5,6,25.4694,Naturally_Aspirated,SA,6,1,F,G,2,2,standard_suv_2wd
2018,ford,EXPLORER FFV 2WD,3.5,6,25.3506,Naturally_Aspirated,SA,6,1,F,G,2,2,standard_suv_2wd
2018,ford,EXPLORER FFV AWD,3.5,6,23.8245,Naturally_Aspirated,SA,6,1,A,G,2,2,standard_suv_4wd
2015,ford,EXPLORER FWD,2,4,29.6869,Turbocharged,A,6,1,F,G,2,2,standard_suv_2wd
2016,ford,EXPLORER FWD,2.3,4,28.4872,Turbocharged,SA,6,1,F,G,2,2,standard_suv_2wd
2017,ford,EXPLORER FWD,2.3,4,28.5125,Turbocharged,SA,6,1,F,G,2,2,standard_suv_2wd
2018,ford,EXPLORER FWD,2.3,4,28.4872,Turbocharged,SA,6,1,F,G,2,2,standard_suv_2wd
2018,ford,EXPLORER FWD,3.5,6,25.4442,Naturally_Aspirated,SA,6,1,F,G,2,2,standard_suv_2wd
2017,ford,F150 2.7L 2WD GVWR>6649 LBS,2.7,6,28.361,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 2.7L 2WD GVWR>6649 LBS,2.7,6,29.2974,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2016,ford,F150 2.7L 2WD GVWR>6649 LBS PAYLOAD PACKAGE,2.7,6,28.1837,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 2.7L 4WD GVWR>6799 LBS,2.7,6,25.5444,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 2.7L 4WD GVWR>6799 LBS,2.7,6,27.4304,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 2.7L 4WD GVWR>6799 LBS PAYLOAD PACKAGE,2.7,6,25.4865,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 2WD,2.7,6,28.1984,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2016,ford,F150 2WD,3.5,6,25.4725,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 2WD BASE PAYLOAD LT TIRE,3.5,6,27.5406,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 2WD BASE PAYLOAD LT TIRE,2.7,6,28.4028,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 2WD BASE PAYLOAD LT TIRE,2.7,6,29.4782,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 2WD BASE PAYLOAD LT TIRE,3.5,6,27.2818,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 2WD BASE PAYLOAD LT TIRE,5,8,24.9382,Naturally_Aspirated,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 2WD BASE PAYLOAD LT TIRE,3.3,6,28.4135,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2016,ford,F150 2WD FFV,3.5,6,26.5587,Naturally_Aspirated,A,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2016,ford,F150 2WD FFV,5,8,22.9603,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 2WD FFV BASE PAYLOAD LT,5,8,25.1311,Naturally_Aspirated,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 2WD FFV BASE PAYLOAD LT TIRE,3.3,6,28.6061,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 3.5L 2WD GVWR>7599 LBS,3.5,6,27.1626,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 3.5L 2WD GVWR>7599 LBS,3.5,6,27.1626,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2016,ford,F150 3.5L 2WD GVWR>7599 LBS PAYLOAD PACKAGE,3.5,6,25.5255,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 3.5L 4WD GVWR>7599 LBS,3.5,6,25.4469,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 3.5L 4WD GVWR>7599 LBS,3.5,6,24.036,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 3.5L 4WD GVWR>7599 LBS PAYLOAD PACKAGE,3.5,6,23.4849,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 4WD,2.7,6,25.5474,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 4WD,3.5,6,23.6948,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 4WD BASE PAYLOAD LT TIRE,3.5,6,25.4612,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 4WD BASE PAYLOAD LT TIRE,2.7,6,25.6478,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 4WD BASE PAYLOAD LT TIRE,2.7,6,27.4872,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 4WD BASE PAYLOAD LT TIRE,3.5,6,24.4889,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 4WD BASE PAYLOAD LT TIRE,5,8,23.6154,Naturally_Aspirated,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 4WD BASE PAYLOAD LT TIRE,3.3,6,26.3807,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 4WD FFV,3.5,6,24.9037,Naturally_Aspirated,A,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 4WD FFV,5,8,21.9194,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 4WD FFV BASE PAYLOAD LT,5,8,22.9468,Naturally_Aspirated,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 4WD FFV BASE PAYLOAD LT TIRE,5,8,21.9326,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 4WD FFV BASE PAYLOAD LT TIRE,3.3,6,26.6212,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 5.0L 2WD FFV GVWR>7599 LBS,5,8,25.1081,Naturally_Aspirated,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2016,ford,F150 5.0L 2WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,5,8,22.8165,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 5.0L 2WD GVWR>7599 LBS,5,8,24.9238,Naturally_Aspirated,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 5.0L 4WD FFV GVWR>7599 LBS,5,8,21.752,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 5.0L 4WD FFV GVWR>7599 LBS,5,8,22.1307,Naturally_Aspirated,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2016,ford,F150 5.0L 4WD FFV GVWR>7599 LBS PAYLOAD PACKAGE,5,8,21.5645,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 5.0L 4WD GVWR>7599 LBS,5,8,22.6993,Naturally_Aspirated,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2015,ford,F150 PICKUP 2WD,2.7,6,28.459,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2015,ford,F150 PICKUP 2WD,3.5,6,25.5817,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 PICKUP 2WD,3.5,6,27.173,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 PICKUP 2WD,2.7,6,28.376,Turbocharged,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 PICKUP 2WD,2.7,6,29.3021,Turbocharged,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 PICKUP 2WD,5,8,24.938,Naturally_Aspirated,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 PICKUP 2WD,3.3,6,28.4702,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2015,ford,F150 PICKUP 2WD FFV,3.5,6,26.5552,Naturally_Aspirated,A,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2015,ford,F150 PICKUP 2WD FFV,5,8,22.9525,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 PICKUP 2WD FFV,3.5,6,26.4655,Naturally_Aspirated,A,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2017,ford,F150 PICKUP 2WD FFV,5,8,22.8401,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 PICKUP 2WD FFV,5,8,25.1221,Naturally_Aspirated,SA,10,1,R,G,2,2,standard_pick-up_trucks_2wd
2018,ford,F150 PICKUP 2WD FFV,3.3,6,28.6602,Naturally_Aspirated,SA,6,1,R,G,2,2,standard_pick-up_trucks_2wd
2015,ford,F150 PICKUP 4WD,2.7,6,25.5058,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2015,ford,F150 PICKUP 4WD,3.5,6,24.445,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 PICKUP 4WD,3.5,6,25.4592,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 PICKUP 4WD,2.7,6,25.6019,Turbocharged,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 PICKUP 4WD,2.7,6,27.4614,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 PICKUP 4WD,3.5,6,24.559,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 PICKUP 4WD,5,8,23.7248,Naturally_Aspirated,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 PICKUP 4WD,3.3,6,26.2756,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2015,ford,F150 PICKUP 4WD FFV,3.5,6,24.9052,Naturally_Aspirated,A,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2015,ford,F150 PICKUP 4WD FFV,5,8,21.9403,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 PICKUP 4WD FFV,3.5,6,24.8611,Naturally_Aspirated,A,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 PICKUP 4WD FFV,5,8,21.92,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 PICKUP 4WD FFV,5,8,23.0548,Naturally_Aspirated,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2018,ford,F150 PICKUP 4WD FFV,3.3,6,26.5418,Naturally_Aspirated,SA,6,1,P,G,2,2,standard_pick-up_trucks_4wd
2017,ford,F150 RAPTOR 4WD,3.5,6,20.8606,Turbocharged,SA,10,1,P,G,2,2,standard_pick-up_trucks_4wd
2015,ford,Fiesta FWD,1.6,4,41.2163,Naturally_Aspirated,AM,6,1,F,G,2,2,subcompact_cars
2015,ford,Fiesta FWD,1.6,4,41.3746,Naturally_Aspirated,M,5,0,F,G,2,2,subcompact_cars
2016,ford,Fiesta FWD,1.6,4,41.2163,Naturally_Aspirated,AMS,6,0,F,G,2,2,subcompact_cars
2017,ford,Fiesta FWD,1.6,4,42.4567,Naturally_Aspirated,AMS,6,0,F,G,2,2,subcompact_cars
2017,ford,Fiesta FWD,1.6,4,41.3015,Naturally_Aspirated,M,5,0,F,G,2,2,subcompact_cars
2018,ford,Fiesta FWD,1.6,4,41.3016,Naturally_Aspirated,M,5,0,F,G,2,2,subcompact_cars
2015,ford,Fiesta SFE FWD,1.6,4,42.5882,Naturally_Aspirated,AM,6,1,F,G,2,2,subcompact_cars
2015,ford,Fiesta SFE FWD,1,3,48.3501,Turbocharged,M,5,0,F,G,2,2,subcompact_cars
2017,ford,Fiesta SFE FWD,1,3,48.2863,Turbocharged,M,5,0,F,G,2,2,subcompact_cars
2015,ford,Fiesta ST FWD,1.6,4,39.4028,Turbocharged,M,6,0,F,G,2,2,compact_cars
2016,ford,Fiesta ST FWD,1.6,4,38.6695,Turbocharged,M,6,0,F,G,2,2,compact_cars
